,indicator,name,upperdistrict,value,year
0,hijacking,Таганский,ЦАО,6.0,2015
0,hijacking,Таганский,ЦАО,,2014
0,hijacking,Таганский,ЦАО,5.0,2013
0,hijacking,Таганский,ЦАО,4.0,2012
0,hijacking,Таганский,ЦАО,,2011
0,drugs,Таганский,ЦАО,,2015
0,drugs,Таганский,ЦАО,,2014
0,drugs,Таганский,ЦАО,166.0,2013
0,drugs,Таганский,ЦАО,133.0,2012
0,drugs,Таганский,ЦАО,82.0,2011
0,publicplaces,Таганский,ЦАО,,2015
0,publicplaces,Таганский,ЦАО,,2014
0,publicplaces,Таганский,ЦАО,,2013
0,publicplaces,Таганский,ЦАО,,2012
0,publicplaces,Таганский,ЦАО,,2011
0,street,Таганский,ЦАО,,2015
0,street,Таганский,ЦАО,,2014
0,street,Таганский,ЦАО,,2013
0,street,Таганский,ЦАО,,2012
0,street,Таганский,ЦАО,778.0,2011
0,population,Тверской,ЦАО,77123.0,2015
0,population,Тверской,ЦАО,76881.0,2014
0,population,Тверской,ЦАО,76798.0,2013
0,population,Тверской,ЦАО,76348.0,2012
0,population,Тверской,ЦАО,76064.0,2011
0,crimebook,Тверской,ЦАО,60744.0,2015
0,crimebook,Тверской,ЦАО,,2014
0,crimebook,Тверской,ЦАО,42092.0,2013
0,crimebook,Тверской,ЦАО,,2012
0,crimebook,Тверской,ЦАО,,2011
0,crimes,Тверской,ЦАО,2121.0,2015
0,crimes,Тверской,ЦАО,2286.0,2014
0,crimes,Тверской,ЦАО,2298.0,2013
0,crimes,Тверской,ЦАО,1737.0,2012
0,crimes,Тверской,ЦАО,1766.0,2011
0,economiccrimes,Тверской,ЦАО,,2015
0,economiccrimes,Тверской,ЦАО,,2014
0,economiccrimes,Тверской,ЦАО,,2013
0,economiccrimes,Тверской,ЦАО,212.0,2012
0,economiccrimes,Тверской,ЦАО,294.0,2011
0,gravecrimes,Тверской,ЦАО,,2015
0,gravecrimes,Тверской,ЦАО,634.0,2014
0,gravecrimes,Тверской,ЦАО,963.0,2013
0,gravecrimes,Тверской,ЦАО,651.0,2012
0,gravecrimes,Тверской,ЦАО,641.0,2011
0,murders,Тверской,ЦАО,1.0,2015
0,murders,Тверской,ЦАО,4.0,2014
0,murders,Тверской,ЦАО,1.0,2013
0,murders,Тверской,ЦАО,7.0,2012
0,murders,Тверской,ЦАО,5.0,2011
0,healthdamage,Тверской,ЦАО,,2015
0,healthdamage,Тверской,ЦАО,13.0,2014
0,healthdamage,Тверской,ЦАО,15.0,2013
0,healthdamage,Тверской,ЦАО,18.0,2012
0,healthdamage,Тверской,ЦАО,13.0,2011
0,robbing,Тверской,ЦАО,,2015
0,robbing,Тверской,ЦАО,32.0,2014
0,robbing,Тверской,ЦАО,110.0,2013
0,robbing,Тверской,ЦАО,134.0,2012
0,robbing,Тверской,ЦАО,102.0,2011
0,banditry,Тверской,ЦАО,,2015
0,banditry,Тверской,ЦАО,21.0,2014
0,banditry,Тверской,ЦАО,26.0,2013
0,banditry,Тверской,ЦАО,26.0,2012
0,banditry,Тверской,ЦАО,22.0,2011
0,thefts,Тверской,ЦАО,,2015
0,thefts,Тверской,ЦАО,1094.0,2014
0,thefts,Тверской,ЦАО,864.0,2013
0,thefts,Тверской,ЦАО,767.0,2012
0,thefts,Тверской,ЦАО,733.0,2011
0,burglary,Тверской,ЦАО,,2015
0,burglary,Тверской,ЦАО,32.0,2014
0,burglary,Тверской,ЦАО,42.0,2013
0,burglary,Тверской,ЦАО,36.0,2012
0,burglary,Тверской,ЦАО,41.0,2011
0,carthefts,Тверской,ЦАО,,2015
0,carthefts,Тверской,ЦАО,39.0,2014
0,carthefts,Тверской,ЦАО,41.0,2013
0,carthefts,Тверской,ЦАО,60.0,2012
0,carthefts,Тверской,ЦАО,52.0,2011
0,fraud,Тверской,ЦАО,,2015
0,fraud,Тверской,ЦАО,610.0,2014
0,fraud,Тверской,ЦАО,660.0,2013
0,fraud,Тверской,ЦАО,446.0,2012
0,fraud,Тверской,ЦАО,,2011
0,hijacking,Тверской,ЦАО,,2015
0,hijacking,Тверской,ЦАО,,2014
0,hijacking,Тверской,ЦАО,7.0,2013
0,hijacking,Тверской,ЦАО,3.0,2012
0,hijacking,Тверской,ЦАО,,2011
0,drugs,Тверской,ЦАО,220.0,2015
0,drugs,Тверской,ЦАО,132.0,2014
0,drugs,Тверской,ЦАО,128.0,2013
0,drugs,Тверской,ЦАО,58.0,2012
0,drugs,Тверской,ЦАО,42.0,2011
0,publicplaces,Тверской,ЦАО,1230.0,2015
0,publicplaces,Тверской,ЦАО,1192.0,2014
0,publicplaces,Тверской,ЦАО,1043.0,2013
0,publicplaces,Тверской,ЦАО,986.0,2012
0,publicplaces,Тверской,ЦАО,940.0,2011
0,street,Тверской,ЦАО,493.0,2015
0,street,Тверской,ЦАО,641.0,2014
0,street,Тверской,ЦАО,589.0,2013
0,street,Тверской,ЦАО,481.0,2012
0,street,Тверской,ЦАО,537.0,2011
0,population,Хамовники,ЦАО,107676.0,2015
0,population,Хамовники,ЦАО,106260.0,2014
0,population,Хамовники,ЦАО,105644.0,2013
0,population,Хамовники,ЦАО,104859.0,2012
0,population,Хамовники,ЦАО,103861.0,2011
0,crimebook,Хамовники,ЦАО,30131.0,2015
0,crimebook,Хамовники,ЦАО,,2014
0,crimebook,Хамовники,ЦАО,22467.0,2013
0,crimebook,Хамовники,ЦАО,19059.0,2012
0,crimebook,Хамовники,ЦАО,,2011
0,crimes,Хамовники,ЦАО,1757.0,2015
0,crimes,Хамовники,ЦАО,2064.0,2014
0,crimes,Хамовники,ЦАО,1815.0,2013
0,crimes,Хамовники,ЦАО,1897.0,2012
0,crimes,Хамовники,ЦАО,1864.0,2011
0,economiccrimes,Хамовники,ЦАО,,2015
0,economiccrimes,Хамовники,ЦАО,223.0,2014
0,economiccrimes,Хамовники,ЦАО,,2013
0,economiccrimes,Хамовники,ЦАО,,2012
0,economiccrimes,Хамовники,ЦАО,,2011
0,gravecrimes,Хамовники,ЦАО,,2015
0,gravecrimes,Хамовники,ЦАО,543.0,2014
0,gravecrimes,Хамовники,ЦАО,434.0,2013
0,gravecrimes,Хамовники,ЦАО,526.0,2012
0,gravecrimes,Хамовники,ЦАО,503.0,2011
0,murders,Хамовники,ЦАО,1.0,2015
0,murders,Хамовники,ЦАО,,2014
0,murders,Хамовники,ЦАО,4.0,2013
0,murders,Хамовники,ЦАО,9.0,2012
0,murders,Хамовники,ЦАО,,2011
0,healthdamage,Хамовники,ЦАО,,2015
0,healthdamage,Хамовники,ЦАО,,2014
0,healthdamage,Хамовники,ЦАО,,2013
0,healthdamage,Хамовники,ЦАО,6.0,2012
0,healthdamage,Хамовники,ЦАО,16.0,2011
0,robbing,Хамовники,ЦАО,57.0,2015
0,robbing,Хамовники,ЦАО,50.0,2014
0,robbing,Хамовники,ЦАО,100.0,2013
0,robbing,Хамовники,ЦАО,115.0,2012
0,robbing,Хамовники,ЦАО,118.0,2011
0,banditry,Хамовники,ЦАО,23.0,2015
0,banditry,Хамовники,ЦАО,26.0,2014
0,banditry,Хамовники,ЦАО,15.0,2013
0,banditry,Хамовники,ЦАО,11.0,2012
0,banditry,Хамовники,ЦАО,16.0,2011
0,thefts,Хамовники,ЦАО,861.0,2015
0,thefts,Хамовники,ЦАО,942.0,2014
0,thefts,Хамовники,ЦАО,924.0,2013
0,thefts,Хамовники,ЦАО,980.0,2012
0,thefts,Хамовники,ЦАО,955.0,2011
0,burglary,Хамовники,ЦАО,46.0,2015
0,burglary,Хамовники,ЦАО,56.0,2014
0,burglary,Хамовники,ЦАО,65.0,2013
0,burglary,Хамовники,ЦАО,60.0,2012
0,burglary,Хамовники,ЦАО,58.0,2011
0,carthefts,Хамовники,ЦАО,25.0,2015
0,carthefts,Хамовники,ЦАО,54.0,2014
0,carthefts,Хамовники,ЦАО,57.0,2013
0,carthefts,Хамовники,ЦАО,71.0,2012
0,carthefts,Хамовники,ЦАО,93.0,2011
0,fraud,Хамовники,ЦАО,,2015
0,fraud,Хамовники,ЦАО,,2014
0,fraud,Хамовники,ЦАО,,2013
0,fraud,Хамовники,ЦАО,,2012
0,fraud,Хамовники,ЦАО,,2011
0,hijacking,Хамовники,ЦАО,6.0,2015
0,hijacking,Хамовники,ЦАО,,2014
0,hijacking,Хамовники,ЦАО,8.0,2013
0,hijacking,Хамовники,ЦАО,5.0,2012
0,hijacking,Хамовники,ЦАО,,2011
0,drugs,Хамовники,ЦАО,119.0,2015
0,drugs,Хамовники,ЦАО,104.0,2014
0,drugs,Хамовники,ЦАО,,2013
0,drugs,Хамовники,ЦАО,59.0,2012
0,drugs,Хамовники,ЦАО,51.0,2011
0,publicplaces,Хамовники,ЦАО,973.0,2015
0,publicplaces,Хамовники,ЦАО,928.0,2014
0,publicplaces,Хамовники,ЦАО,880.0,2013
0,publicplaces,Хамовники,ЦАО,984.0,2012
0,publicplaces,Хамовники,ЦАО,1048.0,2011
0,street,Хамовники,ЦАО,442.0,2015
0,street,Хамовники,ЦАО,595.0,2014
0,street,Хамовники,ЦАО,707.0,2013
0,street,Хамовники,ЦАО,772.0,2012
0,street,Хамовники,ЦАО,853.0,2011
0,population,Якиманка,ЦАО,27398.0,2015
0,population,Якиманка,ЦАО,27169.0,2014
0,population,Якиманка,ЦАО,27110.0,2013
0,population,Якиманка,ЦАО,26907.0,2012
0,population,Якиманка,ЦАО,26791.0,2011
0,crimebook,Якиманка,ЦАО,,2015
0,crimebook,Якиманка,ЦАО,14438.0,2014
0,crimebook,Якиманка,ЦАО,13017.0,2013
0,crimebook,Якиманка,ЦАО,,2012
0,crimebook,Якиманка,ЦАО,,2011
0,crimes,Якиманка,ЦАО,921.0,2015
0,crimes,Якиманка,ЦАО,734.0,2014
0,crimes,Якиманка,ЦАО,794.0,2013
0,crimes,Якиманка,ЦАО,800.0,2012
0,crimes,Якиманка,ЦАО,852.0,2011
0,economiccrimes,Якиманка,ЦАО,,2015
0,economiccrimes,Якиманка,ЦАО,93.0,2014
0,economiccrimes,Якиманка,ЦАО,,2013
0,economiccrimes,Якиманка,ЦАО,,2012
0,economiccrimes,Якиманка,ЦАО,,2011
0,gravecrimes,Якиманка,ЦАО,,2015
0,gravecrimes,Якиманка,ЦАО,199.0,2014
0,gravecrimes,Якиманка,ЦАО,192.0,2013
0,gravecrimes,Якиманка,ЦАО,168.0,2012
0,gravecrimes,Якиманка,ЦАО,,2011
0,murders,Якиманка,ЦАО,,2015
0,murders,Якиманка,ЦАО,2.0,2014
0,murders,Якиманка,ЦАО,1.0,2013
0,murders,Якиманка,ЦАО,1.0,2012
0,murders,Якиманка,ЦАО,,2011
0,healthdamage,Якиманка,ЦАО,,2015
0,healthdamage,Якиманка,ЦАО,3.0,2014
0,healthdamage,Якиманка,ЦАО,2.0,2013
0,healthdamage,Якиманка,ЦАО,6.0,2012
0,healthdamage,Якиманка,ЦАО,,2011
0,robbing,Якиманка,ЦАО,,2015
0,robbing,Якиманка,ЦАО,19.0,2014
0,robbing,Якиманка,ЦАО,38.0,2013
0,robbing,Якиманка,ЦАО,68.0,2012
0,robbing,Якиманка,ЦАО,,2011
0,banditry,Якиманка,ЦАО,,2015
0,banditry,Якиманка,ЦАО,11.0,2014
0,banditry,Якиманка,ЦАО,8.0,2013
0,banditry,Якиманка,ЦАО,10.0,2012
0,banditry,Якиманка,ЦАО,,2011
0,thefts,Якиманка,ЦАО,,2015
0,thefts,Якиманка,ЦАО,322.0,2014
0,thefts,Якиманка,ЦАО,313.0,2013
0,thefts,Якиманка,ЦАО,442.0,2012
0,thefts,Якиманка,ЦАО,,2011
0,burglary,Якиманка,ЦАО,,2015
0,burglary,Якиманка,ЦАО,2.0,2014
0,burglary,Якиманка,ЦАО,8.0,2013
0,burglary,Якиманка,ЦАО,16.0,2012
0,burglary,Якиманка,ЦАО,,2011
0,carthefts,Якиманка,ЦАО,,2015
0,carthefts,Якиманка,ЦАО,9.0,2014
0,carthefts,Якиманка,ЦАО,20.0,2013
0,carthefts,Якиманка,ЦАО,23.0,2012
0,carthefts,Якиманка,ЦАО,,2011
0,fraud,Якиманка,ЦАО,,2015
0,fraud,Якиманка,ЦАО,101.0,2014
0,fraud,Якиманка,ЦАО,137.0,2013
0,fraud,Якиманка,ЦАО,,2012
0,fraud,Якиманка,ЦАО,,2011
0,hijacking,Якиманка,ЦАО,,2015
0,hijacking,Якиманка,ЦАО,1.0,2014
0,hijacking,Якиманка,ЦАО,0.0,2013
0,hijacking,Якиманка,ЦАО,,2012
0,hijacking,Якиманка,ЦАО,,2011
0,drugs,Якиманка,ЦАО,,2015
0,drugs,Якиманка,ЦАО,84.0,2014
0,drugs,Якиманка,ЦАО,,2013
0,drugs,Якиманка,ЦАО,24.0,2012
0,drugs,Якиманка,ЦАО,,2011
0,publicplaces,Якиманка,ЦАО,605.0,2015
0,publicplaces,Якиманка,ЦАО,426.0,2014
0,publicplaces,Якиманка,ЦАО,407.0,2013
0,publicplaces,Якиманка,ЦАО,233.0,2012
0,publicplaces,Якиманка,ЦАО,,2011
0,street,Якиманка,ЦАО,338.0,2015
0,street,Якиманка,ЦАО,261.0,2014
0,street,Якиманка,ЦАО,266.0,2013
0,street,Якиманка,ЦАО,163.0,2012
0,street,Якиманка,ЦАО,,2011
0,population,Аэропорт,САО,78943.0,2015
0,population,Аэропорт,САО,78893.0,2014
0,population,Аэропорт,САО,76839.0,2013
0,population,Аэропорт,САО,76318.0,2012
0,population,Аэропорт,САО,75621.0,2011
0,crimebook,Аэропорт,САО,,2015
0,crimebook,Аэропорт,САО,,2014
0,crimebook,Аэропорт,САО,,2013
0,crimebook,Аэропорт,САО,,2012
0,crimebook,Аэропорт,САО,,2011
0,crimes,Аэропорт,САО,1445.0,2015
0,crimes,Аэропорт,САО,1368.0,2014
0,crimes,Аэропорт,САО,1666.0,2013
0,crimes,Аэропорт,САО,1412.0,2012
0,crimes,Аэропорт,САО,,2011
0,economiccrimes,Аэропорт,САО,,2015
0,economiccrimes,Аэропорт,САО,,2014
0,economiccrimes,Аэропорт,САО,,2013
0,economiccrimes,Аэропорт,САО,,2012
0,economiccrimes,Аэропорт,САО,,2011
0,gravecrimes,Аэропорт,САО,,2015
0,gravecrimes,Аэропорт,САО,381.0,2014
0,gravecrimes,Аэропорт,САО,,2013
0,gravecrimes,Аэропорт,САО,,2012
0,gravecrimes,Аэропорт,САО,,2011
0,murders,Аэропорт,САО,1.0,2015
0,murders,Аэропорт,САО,3.0,2014
0,murders,Аэропорт,САО,4.0,2013
0,murders,Аэропорт,САО,,2012
0,murders,Аэропорт,САО,,2011
0,healthdamage,Аэропорт,САО,,2015
0,healthdamage,Аэропорт,САО,3.0,2014
0,healthdamage,Аэропорт,САО,6.0,2013
0,healthdamage,Аэропорт,САО,,2012
0,healthdamage,Аэропорт,САО,,2011
0,robbing,Аэропорт,САО,,2015
0,robbing,Аэропорт,САО,65.0,2014
0,robbing,Аэропорт,САО,74.0,2013
0,robbing,Аэропорт,САО,79.0,2012
0,robbing,Аэропорт,САО,,2011
0,banditry,Аэропорт,САО,,2015
0,banditry,Аэропорт,САО,,2014
0,banditry,Аэропорт,САО,15.0,2013
0,banditry,Аэропорт,САО,19.0,2012
0,banditry,Аэропорт,САО,,2011
0,thefts,Аэропорт,САО,,2015
0,thefts,Аэропорт,САО,,2014
0,thefts,Аэропорт,САО,822.0,2013
0,thefts,Аэропорт,САО,823.0,2012
0,thefts,Аэропорт,САО,,2011
0,burglary,Аэропорт,САО,29.0,2015
0,burglary,Аэропорт,САО,29.0,2014
0,burglary,Аэропорт,САО,41.0,2013
0,burglary,Аэропорт,САО,44.0,2012
0,burglary,Аэропорт,САО,,2011
0,carthefts,Аэропорт,САО,33.0,2015
0,carthefts,Аэропорт,САО,51.0,2014
0,carthefts,Аэропорт,САО,65.0,2013
0,carthefts,Аэропорт,САО,69.0,2012
0,carthefts,Аэропорт,САО,,2011
0,fraud,Аэропорт,САО,,2015
0,fraud,Аэропорт,САО,194.0,2014
0,fraud,Аэропорт,САО,258.0,2013
0,fraud,Аэропорт,САО,,2012
0,fraud,Аэропорт,САО,,2011
0,hijacking,Аэропорт,САО,,2015
0,hijacking,Аэропорт,САО,,2014
0,hijacking,Аэропорт,САО,,2013
0,hijacking,Аэропорт,САО,,2012
0,hijacking,Аэропорт,САО,,2011
0,drugs,Аэропорт,САО,,2015
0,drugs,Аэропорт,САО,117.0,2014
0,drugs,Аэропорт,САО,144.0,2013
0,drugs,Аэропорт,САО,,2012
0,drugs,Аэропорт,САО,,2011
0,publicplaces,Аэропорт,САО,874.0,2015
0,publicplaces,Аэропорт,САО,,2014
0,publicplaces,Аэропорт,САО,670.0,2013
0,publicplaces,Аэропорт,САО,630.0,2012
0,publicplaces,Аэропорт,САО,,2011
0,street,Аэропорт,САО,,2015
0,street,Аэропорт,САО,,2014
0,street,Аэропорт,САО,478.0,2013
0,street,Аэропорт,САО,472.0,2012
0,street,Аэропорт,САО,,2011
0,population,Беговой,САО,42735.0,2015
0,population,Беговой,САО,42579.0,2014
0,population,Беговой,САО,42534.0,2013
0,population,Беговой,САО,42401.0,2012
0,population,Беговой,САО,42354.0,2011
0,crimebook,Беговой,САО,13728.0,2015
0,crimebook,Беговой,САО,13351.0,2014
0,crimebook,Беговой,САО,11326.0,2013
0,crimebook,Беговой,САО,10229.0,2012
0,crimebook,Беговой,САО,11000.0,2011
0,crimes,Беговой,САО,939.0,2015
0,crimes,Беговой,САО,906.0,2014
0,crimes,Беговой,САО,911.0,2013
0,crimes,Беговой,САО,852.0,2012
0,crimes,Беговой,САО,817.0,2011
0,economiccrimes,Беговой,САО,39.0,2015
0,economiccrimes,Беговой,САО,33.0,2014
0,economiccrimes,Беговой,САО,147.0,2013
0,economiccrimes,Беговой,САО,60.0,2012
0,economiccrimes,Беговой,САО,72.0,2011
0,gravecrimes,Беговой,САО,193.0,2015
